# 4, 6934
# t[s]       nu_e            nu_e_bar        nu_x            u_x_bar          
9.366        7.1446656E-06   3.1264685E-04   4.9156564E-06   4.1345368E-06 
9.368        7.1331758E-06   3.1200559E-04   4.9077500E-06   4.1279152E-06 
9.370        7.1216013E-06   3.1136306E-04   4.8998415E-06   4.1212920E-06 
9.372        7.1101829E-06   3.1072308E-04   4.8919519E-06   4.1146845E-06 
9.374        7.0990183E-06   3.1008282E-04   4.8840694E-06   4.1080830E-06 
9.375        7.0878008E-06   3.0944627E-04   4.8762262E-06   4.1015143E-06 
9.378        7.0767283E-06   3.0881459E-04   4.8684271E-06   4.0949823E-06 
9.380        7.0657870E-06   3.0818699E-04   4.8606746E-06   4.0884894E-06 
9.382        7.0546571E-06   3.0755334E-04   4.8528666E-06   4.0819503E-06 
9.384        7.0433456E-06   3.0691785E-04   4.8450443E-06   4.0753993E-06 
9.386        7.0319604E-06   3.0628726E-04   4.8372780E-06   4.0688949E-06 
9.388        7.0211408E-06   3.0566080E-04   4.8295549E-06   4.0624266E-06 
9.390        7.0102870E-06   3.0503431E-04   4.8218266E-06   4.0559540E-06 
9.391        6.9992849E-06   3.0440515E-04   4.8140613E-06   4.0494503E-06 
9.394        6.9882389E-06   3.0378010E-04   4.8063253E-06   4.0429710E-06 
9.396        6.9773375E-06   3.0315217E-04   4.7985851E-06   4.0364884E-06 
9.398        6.9664735E-06   3.0252835E-04   4.7908885E-06   4.0300421E-06 
9.400        6.9557154E-06   3.0190511E-04   4.7831789E-06   4.0235849E-06 
9.402        6.9448467E-06   3.0128286E-04   4.7754793E-06   4.0171360E-06 
9.404        6.9340718E-06   3.0065977E-04   4.7677700E-06   4.0106791E-06 
9.406        6.9233253E-06   3.0003857E-04   4.7600673E-06   4.0042276E-06 
9.407        6.9130129E-06   2.9942056E-04   4.7524020E-06   3.9978076E-06 
9.410        6.9024677E-06   2.9880688E-04   4.7447750E-06   3.9914196E-06 
9.412        6.8916324E-06   2.9819300E-04   4.7371277E-06   3.9850144E-06 
9.414        6.8808138E-06   2.9758167E-04   4.7294985E-06   3.9786243E-06 
9.416        6.8701149E-06   2.9697189E-04   4.7219025E-06   3.9722619E-06 
9.418        6.8594765E-06   2.9636404E-04   4.7143219E-06   3.9659125E-06 
9.420        6.8488730E-06   2.9575889E-04   4.7067650E-06   3.9595829E-06 
9.422        6.8381396E-06   2.9514645E-04   4.6991427E-06   3.9531989E-06 
9.423        6.8274124E-06   2.9453626E-04   4.6915415E-06   3.9468323E-06 
9.426        6.8166094E-06   2.9392757E-04   4.6839616E-06   3.9404834E-06 
9.428        6.8061692E-06   2.9331838E-04   4.6763791E-06   3.9341325E-06 
9.430        6.7958140E-06   2.9271568E-04   4.6688516E-06   3.9278275E-06 
9.432        6.7858835E-06   2.9211542E-04   4.6613451E-06   3.9215402E-06 
9.434        6.7755354E-06   2.9150972E-04   4.6537773E-06   3.9152015E-06 
9.436        6.7647897E-06   2.9090087E-04   4.6461493E-06   3.9088127E-06 
9.438        6.7544276E-06   2.9031214E-04   4.6387169E-06   3.9025870E-06 
9.439        6.7438911E-06   2.8971652E-04   4.6312137E-06   3.8963024E-06 
9.442        6.7334126E-06   2.8912191E-04   4.6237196E-06   3.8900255E-06 
9.444        6.7229593E-06   2.8853547E-04   4.6162996E-06   3.8838102E-06 
9.446        6.7123879E-06   2.8794540E-04   4.6088201E-06   3.8775454E-06 
9.448        6.7016701E-06   2.8735780E-04   4.6013590E-06   3.8712957E-06 
9.450        6.6913426E-06   2.8677021E-04   4.5938986E-06   3.8650466E-06 
9.452        6.6809748E-06   2.8618035E-04   4.5864264E-06   3.8587878E-06 
9.454        6.6706054E-06   2.8559514E-04   4.5789698E-06   3.8525421E-06 
9.455        6.6603971E-06   2.8501787E-04   4.5715769E-06   3.8463492E-06 
9.458        6.6500713E-06   2.8443604E-04   4.5641371E-06   3.8401172E-06 
9.460        6.6394664E-06   2.8385759E-04   4.5567449E-06   3.8339250E-06 
9.462        6.6291146E-06   2.8327967E-04   4.5493547E-06   3.8277346E-06 
9.464        6.6187492E-06   2.8269771E-04   4.5419159E-06   3.8215036E-06 
9.466        6.6090515E-06   2.8211900E-04   4.5344949E-06   3.8152875E-06 
9.468        6.5990453E-06   2.8154885E-04   4.5271506E-06   3.8091352E-06 
9.470        6.5886412E-06   2.8098101E-04   4.5198271E-06   3.8030003E-06 
9.471        6.5784184E-06   2.8041179E-04   4.5124955E-06   3.7968590E-06 
9.474        6.5682861E-06   2.7984454E-04   4.5051734E-06   3.7907255E-06 
9.476        6.5579236E-06   2.7927370E-04   4.4978180E-06   3.7845643E-06 
9.478        6.5476146E-06   2.7870073E-04   4.4904430E-06   3.7783868E-06 
9.480        6.5373392E-06   2.7813303E-04   4.4831111E-06   3.7722450E-06 
9.482        6.5271097E-06   2.7757490E-04   4.4758891E-06   3.7661949E-06 
9.484        6.5166772E-06   2.7701239E-04   4.4686150E-06   3.7601013E-06 
9.486        6.5059609E-06   2.7643856E-04   4.4612182E-06   3.7539058E-06 
9.487        6.4951553E-06   2.7586951E-04   4.4538617E-06   3.7477434E-06 
9.490        6.4849884E-06   2.7531910E-04   4.4467031E-06   3.7417461E-06 
9.492        6.4745872E-06   2.7475718E-04   4.4394134E-06   3.7356399E-06 
9.494        6.4643190E-06   2.7420395E-04   4.4322075E-06   3.7296034E-06 
9.496        6.4540415E-06   2.7365114E-04   4.4250052E-06   3.7235699E-06 
9.497        6.4436833E-06   2.7309616E-04   4.4177906E-06   3.7175268E-06 
9.500        6.4333142E-06   2.7253973E-04   4.4105531E-06   3.7114646E-06 
9.502        6.4229741E-06   2.7198642E-04   4.4033272E-06   3.7054113E-06 
9.503        6.4128644E-06   2.7144571E-04   4.3962483E-06   3.6994808E-06 
9.506        6.4026379E-06   2.7089616E-04   4.3890799E-06   3.6934761E-06 
9.508        6.3923244E-06   2.7034449E-04   4.3818644E-06   3.6874318E-06 
9.510        6.3821451E-06   2.6980715E-04   4.3747994E-06   3.6815130E-06 
9.512        6.3719510E-06   2.6926927E-04   4.3677439E-06   3.6756023E-06 
9.513        6.3617116E-06   2.6872711E-04   4.3606273E-06   3.6696407E-06 
9.516        6.3516023E-06   2.6818973E-04   4.3535500E-06   3.6637116E-06 
9.518        6.3415190E-06   2.6765488E-04   4.3464940E-06   3.6578002E-06 
9.519        6.3313535E-06   2.6711703E-04   4.3394035E-06   3.6518603E-06 
9.522        6.3216718E-06   2.6658352E-04   4.3323758E-06   3.6459731E-06 
9.524        6.3118727E-06   2.6605305E-04   4.3253585E-06   3.6400942E-06 
9.526        6.3017234E-06   2.6551754E-04   4.3182672E-06   3.6341531E-06 
9.528        6.2916407E-06   2.6498230E-04   4.3111871E-06   3.6282214E-06 
9.529        6.2814744E-06   2.6444575E-04   4.3040912E-06   3.6222766E-06 
9.532        6.2714050E-06   2.6391543E-04   4.2970555E-06   3.6163817E-06 
9.534        6.2614076E-06   2.6338951E-04   4.2900845E-06   3.6105411E-06 
9.535        6.2512007E-06   2.6285671E-04   4.2830586E-06   3.6046551E-06 
9.538        6.2406898E-06   2.6230892E-04   4.2758657E-06   3.5986298E-06 
9.540        6.2303204E-06   2.6177242E-04   4.2687816E-06   3.5926946E-06 
9.542        6.2202169E-06   2.6125368E-04   4.2618999E-06   3.5869286E-06 
9.544        6.2101225E-06   2.6072923E-04   4.2549636E-06   3.5811173E-06 
9.545        6.1998993E-06   2.6019314E-04   4.2478825E-06   3.5751849E-06 
9.548        6.1899000E-06   2.5967468E-04   4.2409793E-06   3.5694003E-06 
9.550        6.1799875E-06   2.5915798E-04   4.2341201E-06   3.5636531E-06 
9.551        6.1697269E-06   2.5861344E-04   4.2269802E-06   3.5576723E-06 
9.554        6.1596626E-06   2.5808419E-04   4.2199976E-06   3.5518219E-06 
9.556        6.1496007E-06   2.5755628E-04   4.2130204E-06   3.5459762E-06 
9.558        6.1395446E-06   2.5702680E-04   4.2060118E-06   3.5401044E-06 
9.560        6.1297343E-06   2.5651330E-04   4.1991729E-06   3.5343739E-06 
9.561        6.1196255E-06   2.5597808E-04   4.1921247E-06   3.5284695E-06 
9.564        6.1093553E-06   2.5543129E-04   4.1849572E-06   3.5224656E-06 
9.566        6.0994036E-06   2.5490925E-04   4.1780430E-06   3.5166721E-06 
9.567        6.0894703E-06   2.5439009E-04   4.1711789E-06   3.5109208E-06 
9.570        6.0795390E-06   2.5386579E-04   4.1642670E-06   3.5051298E-06 
9.572        6.0697011E-06   2.5333742E-04   4.1573141E-06   3.4993046E-06 
9.574        6.0597568E-06   2.5281246E-04   4.1504028E-06   3.4935142E-06 
9.576        6.0499593E-06   2.5229509E-04   4.1435659E-06   3.4877857E-06 
9.577        6.0401891E-06   2.5177856E-04   4.1367460E-06   3.4820715E-06 
9.580        6.0303353E-06   2.5126328E-04   4.1299389E-06   3.4763680E-06 
9.582        6.0208970E-06   2.5075250E-04   4.1231855E-06   3.4707093E-06 
9.583        6.0114504E-06   2.5023384E-04   4.1163422E-06   3.4649756E-06 
9.586        6.0015518E-06   2.4972098E-04   4.1095435E-06   3.4592785E-06 
9.588        5.9918966E-06   2.4921792E-04   4.1028815E-06   3.4536958E-06 
9.590        5.9820738E-06   2.4869308E-04   4.0960065E-06   3.4479362E-06 
9.592        5.9723966E-06   2.4818130E-04   4.0892589E-06   3.4422822E-06 
9.593        5.9628926E-06   2.4767824E-04   4.0826116E-06   3.4367117E-06 
9.596        5.9530692E-06   2.4715516E-04   4.0757540E-06   3.4309664E-06 
9.598        5.9434042E-06   2.4664137E-04   4.0689848E-06   3.4252944E-06 
9.600        5.9337703E-06   2.4612790E-04   4.0622313E-06   3.4196357E-06 
9.602        5.9241343E-06   2.4561432E-04   4.0554854E-06   3.4139836E-06 
9.604        5.9146964E-06   2.4511288E-04   4.0488509E-06   3.4084241E-06 
9.606        5.9052951E-06   2.4461034E-04   4.0422054E-06   3.4028555E-06 
9.608        5.8957183E-06   2.4409991E-04   4.0354815E-06   3.3972217E-06 
9.609        5.8862818E-06   2.4359549E-04   4.0288054E-06   3.3916275E-06 
9.612        5.8770299E-06   2.4309259E-04   4.0221458E-06   3.3860472E-06 
9.614        5.8677031E-06   2.4258924E-04   4.0154818E-06   3.3804632E-06 
9.616        5.8584311E-06   2.4208635E-04   4.0088102E-06   3.3748726E-06 
9.618        5.8490594E-06   2.4158100E-04   4.0021137E-06   3.3692613E-06 
9.620        5.8399146E-06   2.4107904E-04   3.9954387E-06   3.3636677E-06 
9.622        5.8307134E-06   2.4058019E-04   3.9887963E-06   3.3581014E-06 
9.624        5.8214390E-06   2.4008161E-04   3.9821530E-06   3.3525344E-06 
9.625        5.8120924E-06   2.3958291E-04   3.9755091E-06   3.3469671E-06 
9.628        5.8027913E-06   2.3908492E-04   3.9688723E-06   3.3414056E-06 
9.630        5.7936134E-06   2.3858828E-04   3.9622452E-06   3.3358522E-06 
9.632        5.7844178E-06   2.3809266E-04   3.9556305E-06   3.3303092E-06 
9.634        5.7753267E-06   2.3759833E-04   3.9490347E-06   3.3247821E-06 
9.636        5.7663908E-06   2.3710414E-04   3.9424346E-06   3.3192516E-06 
9.638        5.7578216E-06   2.3661277E-04   3.9358609E-06   3.3137433E-06 
9.640        5.7486177E-06   2.3612842E-04   3.9293274E-06   3.3082677E-06 
9.641        5.7394884E-06   2.3564256E-04   3.9227691E-06   3.3027716E-06 
9.644        5.7302883E-06   2.3515746E-04   3.9162230E-06   3.2972857E-06 
9.646        5.7212075E-06   2.3467368E-04   3.9096932E-06   3.2918135E-06 
9.648        5.7121182E-06   2.3419086E-04   3.9031633E-06   3.2863412E-06 
9.650        5.7031281E-06   2.3370819E-04   3.8966207E-06   3.2808582E-06 
9.652        5.6941849E-06   2.3322499E-04   3.8900693E-06   3.2753679E-06 
9.654        5.6851598E-06   2.3274120E-04   3.8835057E-06   3.2698675E-06 
9.656        5.6760584E-06   2.3226484E-04   3.8769984E-06   3.2644140E-06 
9.657        5.6668456E-06   2.3178583E-04   3.8704622E-06   3.2589365E-06 
9.660        5.6581654E-06   2.3131657E-04   3.8640083E-06   3.2535276E-06 
9.662        5.6492291E-06   2.3084870E-04   3.8575623E-06   3.2481253E-06 
9.664        5.6402281E-06   2.3038031E-04   3.8511033E-06   3.2427121E-06 
9.666        5.6312026E-06   2.2991294E-04   3.8446507E-06   3.2373044E-06 
9.668        5.6222021E-06   2.2944662E-04   3.8382044E-06   3.2319020E-06 
9.670        5.6132414E-06   2.2898348E-04   3.8317798E-06   3.2265175E-06 
9.672        5.6041887E-06   2.2851983E-04   3.8253423E-06   3.2211222E-06 
9.673        5.5950543E-06   2.2805608E-04   3.8189118E-06   3.2157329E-06 
9.676        5.5862877E-06   2.2759812E-04   3.8125333E-06   3.2103872E-06 
9.678        5.5776300E-06   2.2714186E-04   3.8061527E-06   3.2050394E-06 
9.680        5.5687092E-06   2.2668430E-04   3.7997511E-06   3.1996740E-06 
9.682        5.5597259E-06   2.2622477E-04   3.7933275E-06   3.1942903E-06 
9.684        5.5507488E-06   2.2576619E-04   3.7869067E-06   3.1889090E-06 
9.686        5.5417619E-06   2.2531063E-04   3.7805152E-06   3.1835521E-06 
9.688        5.5328153E-06   2.2485792E-04   3.7741320E-06   3.1782018E-06 
9.689        5.5238763E-06   2.2440500E-04   3.7677395E-06   3.1728438E-06 
9.692        5.5148897E-06   2.2395273E-04   3.7613481E-06   3.1674869E-06 
9.694        5.5059062E-06   2.2349960E-04   3.7549430E-06   3.1621185E-06 
9.696        5.4969342E-06   2.2304919E-04   3.7485633E-06   3.1567713E-06 
9.698        5.4880167E-06   2.2260231E-04   3.7422165E-06   3.1514515E-06 
9.700        5.4790795E-06   2.2215771E-04   3.7358843E-06   3.1461439E-06 
9.702        5.4702595E-06   2.2171341E-04   3.7295645E-06   3.1408468E-06 
9.704        5.4617841E-06   2.2127060E-04   3.7232675E-06   3.1355693E-06 
9.705        5.4527976E-06   2.2083203E-04   3.7169864E-06   3.1303043E-06 
9.708        5.4438396E-06   2.2039157E-04   3.7106839E-06   3.1250213E-06 
9.710        5.4348558E-06   2.1995654E-04   3.7044291E-06   3.1197783E-06 
9.712        5.4259379E-06   2.1951998E-04   3.6981680E-06   3.1145301E-06 
9.714        5.4169642E-06   2.1908074E-04   3.6918798E-06   3.1092591E-06 
9.716        5.4079466E-06   2.1863900E-04   3.6855668E-06   3.1039676E-06 
9.718        5.3989220E-06   2.1819711E-04   3.6792627E-06   3.0986837E-06 
9.720        5.3899244E-06   2.1775911E-04   3.6729874E-06   3.0934237E-06 
9.721        5.3809609E-06   2.1732238E-04   3.6667234E-06   3.0881732E-06 
9.724        5.3720135E-06   2.1688770E-04   3.6604709E-06   3.0829321E-06 
9.726        5.3630458E-06   2.1645214E-04   3.6541969E-06   3.0776729E-06 
9.728        5.3541405E-06   2.1601862E-04   3.6479469E-06   3.0724338E-06 
9.730        5.3452697E-06   2.1558567E-04   3.6417080E-06   3.0672040E-06 
9.732        5.3364048E-06   2.1515296E-04   3.6354757E-06   3.0619799E-06 
9.734        5.3275251E-06   2.1472142E-04   3.6292683E-06   3.0567765E-06 
9.736        5.3186422E-06   2.1428967E-04   3.6230605E-06   3.0515729E-06 
9.737        5.3096950E-06   2.1385484E-04   3.6168200E-06   3.0463420E-06 
9.740        5.3007407E-06   2.1341882E-04   3.6105681E-06   3.0411016E-06 
9.742        5.2919488E-06   2.1299044E-04   3.6043914E-06   3.0359240E-06 
9.744        5.2831916E-06   2.1256796E-04   3.5982674E-06   3.0307905E-06 
9.746        5.2743780E-06   2.1214490E-04   3.5921337E-06   3.0256484E-06 
9.748        5.2655156E-06   2.1172223E-04   3.5860168E-06   3.0205207E-06 
9.750        5.2566967E-06   2.1129931E-04   3.5798886E-06   3.0153836E-06 
9.752        5.2479436E-06   2.1087886E-04   3.5737752E-06   3.0102588E-06 
9.753        5.2391896E-06   2.1045931E-04   3.5676690E-06   3.0051398E-06 
9.756        5.2304017E-06   2.1003944E-04   3.5615717E-06   3.0000282E-06 
9.758        5.2214688E-06   2.0961591E-04   3.5554504E-06   2.9948968E-06 
9.760        5.2129668E-06   2.0919800E-04   3.5493751E-06   2.9898039E-06 
9.762        5.2043937E-06   2.0878267E-04   3.5433222E-06   2.9847297E-06 
9.763        5.1956641E-06   2.0836618E-04   3.5372583E-06   2.9796462E-06 
9.766        5.1869681E-06   2.0794914E-04   3.5311923E-06   2.9745612E-06 
9.768        5.1785810E-06   2.0753633E-04   3.5251608E-06   2.9695048E-06 
9.769        5.1699990E-06   2.0712157E-04   3.5191202E-06   2.9644406E-06 
9.772        5.1613277E-06   2.0671264E-04   3.5131269E-06   2.9594158E-06 
9.774        5.1526887E-06   2.0630160E-04   3.5071122E-06   2.9543730E-06 
9.776        5.1439854E-06   2.0588623E-04   3.5010632E-06   2.9493018E-06 
9.778        5.1352251E-06   2.0546994E-04   3.4950086E-06   2.9442259E-06 
9.779        5.1266116E-06   2.0505291E-04   3.4889524E-06   2.9391486E-06 
9.782        5.1179665E-06   2.0463639E-04   3.4829008E-06   2.9340752E-06 
9.784        5.1093031E-06   2.0422097E-04   3.4768627E-06   2.9290129E-06 
9.785        5.1006671E-06   2.0380281E-04   3.4707935E-06   2.9239245E-06 
9.788        5.0923721E-06   2.0338344E-04   3.4647149E-06   2.9188284E-06 
9.790        5.0838246E-06   2.0296593E-04   3.4586565E-06   2.9137491E-06 
9.792        5.0752679E-06   2.0255256E-04   3.4526515E-06   2.9087143E-06 
9.794        5.0667823E-06   2.0214180E-04   3.4466813E-06   2.9037087E-06 
9.795        5.0582407E-06   2.0172475E-04   3.4406502E-06   2.8986525E-06 
9.798        5.0497057E-06   2.0130772E-04   3.4346199E-06   2.8935969E-06 
9.800        5.0412619E-06   2.0089824E-04   3.4286598E-06   2.8885999E-06 
9.801        5.0329415E-06   2.0048986E-04   3.4226996E-06   2.8836023E-06 
9.804        5.0246645E-06   2.0008341E-04   3.4167750E-06   2.8786349E-06 
9.806        5.0164565E-06   1.9967743E-04   3.4108565E-06   2.8736726E-06 
9.808        5.0082261E-06   1.9927156E-04   3.4049329E-06   2.8687058E-06 
9.810        4.9999790E-06   1.9886760E-04   3.3990240E-06   2.8637511E-06 
9.811        4.9917187E-06   1.9846317E-04   3.3931224E-06   2.8588027E-06 
9.814        4.9834330E-06   1.9805798E-04   3.3872142E-06   2.8538490E-06 
9.816        4.9751445E-06   1.9765333E-04   3.3813083E-06   2.8488970E-06 
9.817        4.9668144E-06   1.9724737E-04   3.3754002E-06   2.8439435E-06 
9.820        4.9584327E-06   1.9684018E-04   3.3694777E-06   2.8389778E-06 
9.822        4.9502087E-06   1.9643477E-04   3.3635625E-06   2.8340181E-06 
9.824        4.9425895E-06   1.9603894E-04   3.3577293E-06   2.8291267E-06 
9.826        4.9347326E-06   1.9563588E-04   3.3518205E-06   2.8241722E-06 
9.827        4.9271055E-06   1.9523408E-04   3.3459345E-06   2.8192372E-06 
9.830        4.9189826E-06   1.9483894E-04   3.3400938E-06   2.8143393E-06 
9.832        4.9107899E-06   1.9444163E-04   3.3342372E-06   2.8094282E-06 
9.833        4.9026326E-06   1.9404493E-04   3.3283889E-06   2.8045241E-06 
9.836        4.8945319E-06   1.9364830E-04   3.3225338E-06   2.7996142E-06 
9.838        4.8864977E-06   1.9324863E-04   3.3166547E-06   2.7946844E-06 
9.840        4.8786066E-06   1.9284772E-04   3.3107637E-06   2.7897446E-06 
9.842        4.8706553E-06   1.9244737E-04   3.3048788E-06   2.7848098E-06 
9.843        4.8628450E-06   1.9204865E-04   3.2990128E-06   2.7798908E-06 
9.846        4.8549068E-06   1.9164433E-04   3.2930786E-06   2.7749149E-06 
9.848        4.8469796E-06   1.9124520E-04   3.2872121E-06   2.7699954E-06 
9.850        4.8390708E-06   1.9084480E-04   3.2813273E-06   2.7650609E-06 
9.852        4.8312165E-06   1.9045021E-04   3.2754936E-06   2.7601685E-06 
9.854        4.8232659E-06   1.9005412E-04   3.2696394E-06   2.7552593E-06 
9.856        4.8154107E-06   1.8966148E-04   3.2638223E-06   2.7503811E-06 
9.858        4.8075441E-06   1.8926823E-04   3.2579939E-06   2.7454935E-06 
9.859        4.7997655E-06   1.8887748E-04   3.2521938E-06   2.7406295E-06 
9.862        4.7919749E-06   1.8848937E-04   3.2464084E-06   2.7357775E-06 
9.864        4.7841191E-06   1.8810139E-04   3.2406165E-06   2.7309199E-06 
9.866        4.7762483E-06   1.8771328E-04   3.2348325E-06   2.7260691E-06 
9.868        4.7685668E-06   1.8732740E-04   3.2290752E-06   2.7212408E-06 
9.870        4.7608650E-06   1.8694138E-04   3.2233131E-06   2.7164084E-06 
