# 8, 1000
# Nu energy [MeV]X-Sec. [m^2]     Lep. <E> [m^2 MeV]
# Enu            nu_e             nu_e_bar         nu_x             nu_x_bar         nu_e             nu_e_bar         nu_x             nu_x_bar         
53.05            4.3697361E-46    1.8352182E-46    7.1628455E-47    6.1737293E-47    1.1224719E-44    2.9264260E-45    1.6872282E-45    1.3633806E-45    
53.15            4.3780233E-46    1.8386934E-46    7.1763552E-47    6.1853611E-47    1.1267542E-44    2.9376240E-45    1.6936435E-45    1.3685617E-45    
53.25            4.3863106E-46    1.8421686E-46    7.1898649E-47    6.1969929E-47    1.1310448E-44    2.9488434E-45    1.7000709E-45    1.3737526E-45    
53.35            4.3945978E-46    1.8456438E-46    7.2033746E-47    6.2086247E-47    1.1353434E-44    2.9600842E-45    1.7065106E-45    1.3789533E-45    
53.45            4.4028851E-46    1.8491190E-46    7.2168843E-47    6.2202564E-47    1.1396503E-44    2.9713464E-45    1.7129624E-45    1.3841638E-45    
53.55            4.4111724E-46    1.8525943E-46    7.2303940E-47    6.2318882E-47    1.1439653E-44    2.9826299E-45    1.7194264E-45    1.3893842E-45    
53.65            4.4194596E-46    1.8560695E-46    7.2439037E-47    6.2435200E-47    1.1482884E-44    2.9939349E-45    1.7259025E-45    1.3946144E-45    
53.75            4.4277469E-46    1.8595447E-46    7.2574135E-47    6.2551518E-47    1.1526197E-44    3.0052612E-45    1.7323908E-45    1.3998544E-45    
53.85            4.4360341E-46    1.8630199E-46    7.2709232E-47    6.2667836E-47    1.1569591E-44    3.0166089E-45    1.7388913E-45    1.4051043E-45    
53.95            4.4443214E-46    1.8664952E-46    7.2844329E-47    6.2784153E-47    1.1613067E-44    3.0279780E-45    1.7454040E-45    1.4103640E-45    
54.05            4.4526087E-46    1.8699704E-46    7.2979426E-47    6.2900471E-47    1.1656625E-44    3.0393685E-45    1.7519289E-45    1.4156335E-45    
54.15            4.4608959E-46    1.8734456E-46    7.3114523E-47    6.3016789E-47    1.1700264E-44    3.0507804E-45    1.7584659E-45    1.4209128E-45    
54.25            4.4691832E-46    1.8769208E-46    7.3249620E-47    6.3133106E-47    1.1743984E-44    3.0622136E-45    1.7650151E-45    1.4262020E-45    
54.35            4.4774705E-46    1.8803961E-46    7.3384717E-47    6.3249424E-47    1.1787787E-44    3.0736683E-45    1.7715765E-45    1.4315009E-45    
54.45            4.4857577E-46    1.8838713E-46    7.3519814E-47    6.3365742E-47    1.1831670E-44    3.0851443E-45    1.7781500E-45    1.4368097E-45    
54.55            4.4940450E-46    1.8873465E-46    7.3654911E-47    6.3482059E-47    1.1875636E-44    3.0966417E-45    1.7847357E-45    1.4421284E-45    
54.65            4.5023323E-46    1.8908217E-46    7.3790008E-47    6.3598377E-47    1.1919682E-44    3.1081606E-45    1.7913336E-45    1.4474568E-45    
54.75            4.5106195E-46    1.8942970E-46    7.3925105E-47    6.3714695E-47    1.1963811E-44    3.1197008E-45    1.7979437E-45    1.4527951E-45    
54.85            4.5189068E-46    1.8977722E-46    7.4060202E-47    6.3831012E-47    1.2008020E-44    3.1312623E-45    1.8045659E-45    1.4581432E-45    
54.95            4.5271941E-46    1.9012474E-46    7.4195299E-47    6.3947330E-47    1.2052312E-44    3.1428453E-45    1.8112003E-45    1.4635012E-45    
55.05            4.5354814E-46    1.9047227E-46    7.4330397E-47    6.4063648E-47    1.2096685E-44    3.1544497E-45    1.8178469E-45    1.4688689E-45    
55.15            4.5437686E-46    1.9081979E-46    7.4465494E-47    6.4179965E-47    1.2141139E-44    3.1660754E-45    1.8245056E-45    1.4742465E-45    
55.25            4.5520559E-46    1.9116731E-46    7.4600591E-47    6.4296283E-47    1.2185675E-44    3.1777225E-45    1.8311765E-45    1.4796339E-45    
55.35            4.5603432E-46    1.9151483E-46    7.4735688E-47    6.4412601E-47    1.2230293E-44    3.1893910E-45    1.8378596E-45    1.4850311E-45    
55.45            4.5686305E-46    1.9186236E-46    7.4870785E-47    6.4528918E-47    1.2274992E-44    3.2010809E-45    1.8445549E-45    1.4904382E-45    
55.55            4.5769178E-46    1.9220988E-46    7.5005882E-47    6.4645236E-47    1.2319772E-44    3.2127922E-45    1.8512624E-45    1.4958551E-45    
55.65            4.5852050E-46    1.9255740E-46    7.5140979E-47    6.4761553E-47    1.2364635E-44    3.2245249E-45    1.8579820E-45    1.5012818E-45    
55.75            4.5934923E-46    1.9290493E-46    7.5276076E-47    6.4877871E-47    1.2409578E-44    3.2362790E-45    1.8647138E-45    1.5067183E-45    
55.85            4.6017796E-46    1.9325245E-46    7.5411173E-47    6.4994189E-47    1.2454603E-44    3.2480544E-45    1.8714577E-45    1.5121647E-45    
55.95            4.6100669E-46    1.9359997E-46    7.5546270E-47    6.5110506E-47    1.2499710E-44    3.2598512E-45    1.8782139E-45    1.5176209E-45    
56.05            4.6183542E-46    1.9394750E-46    7.5681367E-47    6.5226824E-47    1.2544899E-44    3.2716695E-45    1.8849822E-45    1.5230869E-45    
56.15            4.6266414E-46    1.9429502E-46    7.5816463E-47    6.5343141E-47    1.2590168E-44    3.2835091E-45    1.8917627E-45    1.5285627E-45    
56.25            4.6349287E-46    1.9464254E-46    7.5951560E-47    6.5459459E-47    1.2635520E-44    3.2953700E-45    1.8985553E-45    1.5340484E-45    
56.35            4.6432160E-46    1.9499007E-46    7.6086657E-47    6.5575776E-47    1.2680953E-44    3.3072524E-45    1.9053601E-45    1.5395439E-45    
56.45            4.6515033E-46    1.9533759E-46    7.6221754E-47    6.5692094E-47    1.2726467E-44    3.3191562E-45    1.9121771E-45    1.5450492E-45    
56.55            4.6597906E-46    1.9568511E-46    7.6356851E-47    6.5808411E-47    1.2772063E-44    3.3310813E-45    1.9190063E-45    1.5505643E-45    
56.65            4.6680779E-46    1.9603264E-46    7.6491948E-47    6.5924729E-47    1.2817741E-44    3.3430279E-45    1.9258476E-45    1.5560893E-45    
56.75            4.6763652E-46    1.9638016E-46    7.6627045E-47    6.6041046E-47    1.2863500E-44    3.3549958E-45    1.9327012E-45    1.5616241E-45    
56.85            4.6846525E-46    1.9672769E-46    7.6762142E-47    6.6157364E-47    1.2909340E-44    3.3669851E-45    1.9395669E-45    1.5671687E-45    
56.95            4.6929398E-46    1.9707521E-46    7.6897239E-47    6.6273681E-47    1.2955263E-44    3.3789958E-45    1.9464447E-45    1.5727232E-45    
57.05            4.7012271E-46    1.9742273E-46    7.7032336E-47    6.6389999E-47    1.3001266E-44    3.3910279E-45    1.9533348E-45    1.5782874E-45    
57.15            4.7095144E-46    1.9777026E-46    7.7167433E-47    6.6506316E-47    1.3047351E-44    3.4030814E-45    1.9602370E-45    1.5838615E-45    
57.25            4.7178016E-46    1.9811778E-46    7.7302530E-47    6.6622634E-47    1.3093518E-44    3.4151562E-45    1.9671514E-45    1.5894454E-45    
57.35            4.7260889E-46    1.9846530E-46    7.7437627E-47    6.6738951E-47    1.3139767E-44    3.4272525E-45    1.9740779E-45    1.5950392E-45    
57.45            4.7343762E-46    1.9881283E-46    7.7572724E-47    6.6855269E-47    1.3186096E-44    3.4393701E-45    1.9810166E-45    1.6006428E-45    
57.55            4.7426635E-46    1.9916035E-46    7.7707820E-47    6.6971586E-47    1.3232508E-44    3.4515091E-45    1.9879675E-45    1.6062562E-45    
57.65            4.7509508E-46    1.9950788E-46    7.7842917E-47    6.7087904E-47    1.3279001E-44    3.4636695E-45    1.9949306E-45    1.6118794E-45    
57.75            4.7592381E-46    1.9985540E-46    7.7978014E-47    6.7204221E-47    1.3325575E-44    3.4758513E-45    2.0019059E-45    1.6175124E-45    
57.85            4.7675254E-46    2.0020292E-46    7.8113111E-47    6.7320538E-47    1.3372231E-44    3.4880545E-45    2.0088933E-45    1.6231553E-45    
57.95            4.7758127E-46    2.0055045E-46    7.8248208E-47    6.7436856E-47    1.3418969E-44    3.5002790E-45    2.0158929E-45    1.6288080E-45    
58.05            4.7841000E-46    2.0089797E-46    7.8383305E-47    6.7553173E-47    1.3465788E-44    3.5125250E-45    2.0229047E-45    1.6344705E-45    
58.15            4.7923873E-46    2.0124550E-46    7.8518402E-47    6.7669491E-47    1.3512688E-44    3.5247923E-45    2.0299286E-45    1.6401429E-45    
58.25            4.8006747E-46    2.0159302E-46    7.8653499E-47    6.7785808E-47    1.3559671E-44    3.5370810E-45    2.0369647E-45    1.6458250E-45    
58.35            4.8089620E-46    2.0194055E-46    7.8788595E-47    6.7902125E-47    1.3606734E-44    3.5493911E-45    2.0440130E-45    1.6515170E-45    
58.45            4.8172493E-46    2.0228807E-46    7.8923692E-47    6.8018443E-47    1.3653880E-44    3.5617226E-45    2.0510735E-45    1.6572189E-45    
58.55            4.8255366E-46    2.0263559E-46    7.9058789E-47    6.8134760E-47    1.3701106E-44    3.5740755E-45    2.0581461E-45    1.6629305E-45    
58.65            4.8338239E-46    2.0298312E-46    7.9193886E-47    6.8251078E-47    1.3748415E-44    3.5864498E-45    2.0652309E-45    1.6686520E-45    
58.75            4.8421112E-46    2.0333064E-46    7.9328983E-47    6.8367395E-47    1.3795805E-44    3.5988454E-45    2.0723279E-45    1.6743833E-45    
58.85            4.8503985E-46    2.0367817E-46    7.9464080E-47    6.8483712E-47    1.3843276E-44    3.6112625E-45    2.0794370E-45    1.6801244E-45    
58.95            4.8586858E-46    2.0402569E-46    7.9599176E-47    6.8600030E-47    1.3890829E-44    3.6237009E-45    2.0865583E-45    1.6858754E-45    
59.05            4.8669731E-46    2.0437322E-46    7.9734273E-47    6.8716347E-47    1.3938463E-44    3.6361607E-45    2.0936918E-45    1.6916361E-45    
59.15            4.8752604E-46    2.0472074E-46    7.9869370E-47    6.8832664E-47    1.3986179E-44    3.6486419E-45    2.1008375E-45    1.6974067E-45    
59.25            4.8835477E-46    2.0506827E-46    8.0004467E-47    6.8948982E-47    1.4033977E-44    3.6611445E-45    2.1079954E-45    1.7031872E-45    
59.35            4.8918351E-46    2.0541579E-46    8.0139564E-47    6.9065299E-47    1.4081856E-44    3.6736684E-45    2.1151654E-45    1.7089774E-45    
59.45            4.9001224E-46    2.0576331E-46    8.0274660E-47    6.9181616E-47    1.4129817E-44    3.6862138E-45    2.1223476E-45    1.7147775E-45    
59.55            4.9084097E-46    2.0611084E-46    8.0409757E-47    6.9297934E-47    1.4177859E-44    3.6987805E-45    2.1295419E-45    1.7205874E-45    
59.65            4.9166970E-46    2.0645836E-46    8.0544854E-47    6.9414251E-47    1.4225983E-44    3.7113687E-45    2.1367485E-45    1.7264071E-45    
59.75            4.9249843E-46    2.0680589E-46    8.0679951E-47    6.9530568E-47    1.4274188E-44    3.7239782E-45    2.1439672E-45    1.7322367E-45    
59.85            4.9332716E-46    2.0715341E-46    8.0815048E-47    6.9646885E-47    1.4322475E-44    3.7366091E-45    2.1511980E-45    1.7380761E-45    
59.95            4.9415589E-46    2.0750094E-46    8.0950144E-47    6.9763203E-47    1.4370843E-44    3.7492614E-45    2.1584411E-45    1.7439253E-45    
60.05            4.9498463E-46    2.0784846E-46    8.1085241E-47    6.9879520E-47    1.4419293E-44    3.7619351E-45    2.1656963E-45    1.7497843E-45    
60.15            4.9581336E-46    2.0819599E-46    8.1220338E-47    6.9995837E-47    1.4467824E-44    3.7746301E-45    2.1729637E-45    1.7556532E-45    
60.25            4.9664209E-46    2.0854351E-46    8.1355435E-47    7.0112155E-47    1.4516437E-44    3.7873466E-45    2.1802433E-45    1.7615319E-45    
60.35            4.9747082E-46    2.0889104E-46    8.1490531E-47    7.0228472E-47    1.4565132E-44    3.8000844E-45    2.1875350E-45    1.7674204E-45    
60.45            4.9829955E-46    2.0923856E-46    8.1625628E-47    7.0344789E-47    1.4613908E-44    3.8128436E-45    2.1948390E-45    1.7733187E-45    
60.55            4.9912829E-46    2.0958609E-46    8.1760725E-47    7.0461106E-47    1.4662765E-44    3.8256242E-45    2.2021551E-45    1.7792269E-45    
60.65            4.9995702E-46    2.0993361E-46    8.1895822E-47    7.0577424E-47    1.4711704E-44    3.8384262E-45    2.2094833E-45    1.7851448E-45    
60.75            5.0078575E-46    2.1028114E-46    8.2030918E-47    7.0693741E-47    1.4760725E-44    3.8512496E-45    2.2168238E-45    1.7910727E-45    
60.85            5.0161448E-46    2.1062866E-46    8.2166015E-47    7.0810058E-47    1.4809827E-44    3.8640944E-45    2.2241764E-45    1.7970103E-45    
60.95            5.0244322E-46    2.1097619E-46    8.2301112E-47    7.0926375E-47    1.4859011E-44    3.8769605E-45    2.2315412E-45    1.8029578E-45    
61.05            5.0327195E-46    2.1132371E-46    8.2436209E-47    7.1042692E-47    1.4908276E-44    3.8898481E-45    2.2389181E-45    1.8089150E-45    
61.15            5.0410068E-46    2.1167124E-46    8.2571305E-47    7.1159010E-47    1.4957623E-44    3.9027570E-45    2.2463072E-45    1.8148822E-45    
61.25            5.0492942E-46    2.1201876E-46    8.2706402E-47    7.1275327E-47    1.5007051E-44    3.9156873E-45    2.2537085E-45    1.8208591E-45    
61.35            5.0575815E-46    2.1236629E-46    8.2841499E-47    7.1391644E-47    1.5056561E-44    3.9286390E-45    2.2611220E-45    1.8268459E-45    
61.45            5.0658688E-46    2.1271382E-46    8.2976596E-47    7.1507961E-47    1.5106152E-44    3.9416121E-45    2.2685477E-45    1.8328424E-45    
61.55            5.0741561E-46    2.1306134E-46    8.3111692E-47    7.1624278E-47    1.5155825E-44    3.9546066E-45    2.2759855E-45    1.8388489E-45    
61.65            5.0824435E-46    2.1340887E-46    8.3246789E-47    7.1740596E-47    1.5205580E-44    3.9676224E-45    2.2834355E-45    1.8448651E-45    
61.75            5.0907308E-46    2.1375639E-46    8.3381886E-47    7.1856913E-47    1.5255416E-44    3.9806597E-45    2.2908977E-45    1.8508912E-45    
61.85            5.0990181E-46    2.1410392E-46    8.3516982E-47    7.1973230E-47    1.5305333E-44    3.9937183E-45    2.2983720E-45    1.8569271E-45    
61.95            5.1073055E-46    2.1445144E-46    8.3652079E-47    7.2089547E-47    1.5355333E-44    4.0067983E-45    2.3058585E-45    1.8629728E-45    
62.05            5.1155928E-46    2.1479897E-46    8.3787176E-47    7.2205864E-47    1.5405413E-44    4.0198997E-45    2.3133572E-45    1.8690283E-45    
62.15            5.1238801E-46    2.1514649E-46    8.3922272E-47    7.2322181E-47    1.5455575E-44    4.0330225E-45    2.3208681E-45    1.8750937E-45    
62.25            5.1321675E-46    2.1549402E-46    8.4057369E-47    7.2438499E-47    1.5505819E-44    4.0461667E-45    2.3283911E-45    1.8811689E-45    
62.35            5.1404548E-46    2.1584155E-46    8.4192466E-47    7.2554816E-47    1.5556144E-44    4.0593323E-45    2.3359263E-45    1.8872539E-45    
62.45            5.1487421E-46    2.1618907E-46    8.4327562E-47    7.2671133E-47    1.5606551E-44    4.0725192E-45    2.3434737E-45    1.8933487E-45    
62.55            5.1570295E-46    2.1653660E-46    8.4462659E-47    7.2787450E-47    1.5657039E-44    4.0857275E-45    2.3510332E-45    1.8994534E-45    
62.65            5.1653168E-46    2.1688412E-46    8.4597756E-47    7.2903767E-47    1.5707609E-44    4.0989573E-45    2.3586049E-45    1.9055679E-45    
62.75            5.1736042E-46    2.1723165E-46    8.4732852E-47    7.3020084E-47    1.5758261E-44    4.1122084E-45    2.3661888E-45    1.9116922E-45    
62.85            5.1818915E-46    2.1757917E-46    8.4867949E-47    7.3136401E-47    1.5808994E-44    4.1254809E-45    2.3737849E-45    1.9178264E-45    
62.95            5.1901788E-46    2.1792670E-46    8.5003046E-47    7.3252718E-47    1.5859808E-44    4.1387748E-45    2.3813932E-45    1.9239703E-45    
63.05            5.1984662E-46    2.1827423E-46    8.5138142E-47    7.3369036E-47    1.5910704E-44    4.1520900E-45    2.3890136E-45    1.9301241E-45    
63.15            5.2067535E-46    2.1862175E-46    8.5273239E-47    7.3485353E-47    1.5961682E-44    4.1654267E-45    2.3966462E-45    1.9362878E-45    
63.25            5.2150409E-46    2.1896928E-46    8.5408336E-47    7.3601670E-47    1.6012741E-44    4.1787847E-45    2.4042909E-45    1.9424612E-45    
63.35            5.2233282E-46    2.1931680E-46    8.5543432E-47    7.3717987E-47    1.6063882E-44    4.1921641E-45    2.4119479E-45    1.9486445E-45    
63.45            5.2316155E-46    2.1966433E-46    8.5678529E-47    7.3834304E-47    1.6115104E-44    4.2055650E-45    2.4196170E-45    1.9548376E-45    
63.55            5.2399029E-46    2.2001186E-46    8.5813625E-47    7.3950621E-47    1.6166408E-44    4.2189872E-45    2.4272982E-45    1.9610405E-45    
63.65            5.2481902E-46    2.2035938E-46    8.5948722E-47    7.4066938E-47    1.6217793E-44    4.2324308E-45    2.4349917E-45    1.9672532E-45    
63.75            5.2564776E-46    2.2070691E-46    8.6083819E-47    7.4183255E-47    1.6269260E-44    4.2458957E-45    2.4426973E-45    1.9734758E-45    
63.85            5.2647649E-46    2.2105443E-46    8.6218915E-47    7.4299572E-47    1.6320808E-44    4.2593821E-45    2.4504151E-45    1.9797082E-45    
63.95            5.2730523E-46    2.2140196E-46    8.6354012E-47    7.4415889E-47    1.6372438E-44    4.2728898E-45    2.4581451E-45    1.9859505E-45    
64.05            5.2813396E-46    2.2174949E-46    8.6489108E-47    7.4532206E-47    1.6424149E-44    4.2864190E-45    2.4658872E-45    1.9922025E-45    
64.15            5.2896270E-46    2.2209701E-46    8.6624205E-47    7.4648523E-47    1.6475942E-44    4.2999695E-45    2.4736416E-45    1.9984644E-45    
64.25            5.2979143E-46    2.2244454E-46    8.6759302E-47    7.4764840E-47    1.6527817E-44    4.3135414E-45    2.4814081E-45    2.0047361E-45    
64.34            5.3062017E-46    2.2279206E-46    8.6894398E-47    7.4881157E-47    1.6579773E-44    4.3271347E-45    2.4891867E-45    2.0110176E-45    
64.45            5.3144890E-46    2.2313959E-46    8.7029495E-47    7.4997474E-47    1.6631810E-44    4.3407494E-45    2.4969776E-45    2.0173090E-45    
64.55            5.3227764E-46    2.2348712E-46    8.7164591E-47    7.5113791E-47    1.6683929E-44    4.3543854E-45    2.5047806E-45    2.0236101E-45    
64.65            5.3310637E-46    2.2383464E-46    8.7299688E-47    7.5230109E-47    1.6736130E-44    4.3680429E-45    2.5125958E-45    2.0299211E-45    
64.75            5.3393511E-46    2.2418217E-46    8.7434785E-47    7.5346426E-47    1.6788412E-44    4.3817217E-45    2.5204231E-45    2.0362420E-45    
64.84            5.3476384E-46    2.2452970E-46    8.7569881E-47    7.5462743E-47    1.6840776E-44    4.3954219E-45    2.5282626E-45    2.0425726E-45    
64.95            5.3559258E-46    2.2487722E-46    8.7704978E-47    7.5579060E-47    1.6893221E-44    4.4091436E-45    2.5361143E-45    2.0489131E-45    
65.05            5.3642131E-46    2.2522475E-46    8.7840074E-47    7.5695377E-47    1.6945748E-44    4.4228866E-45    2.5439782E-45    2.0552634E-45    
65.15            5.3725005E-46    2.2557228E-46    8.7975171E-47    7.5811694E-47    1.6998356E-44    4.4366509E-45    2.5518543E-45    2.0616235E-45    
65.25            5.3807878E-46    2.2591980E-46    8.8110267E-47    7.5928011E-47    1.7051046E-44    4.4504367E-45    2.5597425E-45    2.0679935E-45    
65.34            5.3890752E-46    2.2626733E-46    8.8245364E-47    7.6044327E-47    1.7103818E-44    4.4642439E-45    2.5676429E-45    2.0743733E-45    
65.45            5.3973625E-46    2.2661486E-46    8.8380461E-47    7.6160644E-47    1.7156671E-44    4.4780724E-45    2.5755555E-45    2.0807629E-45    
65.55            5.4056499E-46    2.2696238E-46    8.8515557E-47    7.6276961E-47    1.7209605E-44    4.4919223E-45    2.5834802E-45    2.0871623E-45    
65.65            5.4139373E-46    2.2730991E-46    8.8650654E-47    7.6393278E-47    1.7262621E-44    4.5057937E-45    2.5914171E-45    2.0935716E-45    
65.75            5.4222246E-46    2.2765743E-46    8.8785750E-47    7.6509595E-47    1.7315719E-44    4.5196864E-45    2.5993662E-45    2.0999907E-45    
65.84            5.4305120E-46    2.2800496E-46    8.8920847E-47    7.6625912E-47    1.7368898E-44    4.5336004E-45    2.6073275E-45    2.1064196E-45    
65.95            5.4387993E-46    2.2835249E-46    8.9055943E-47    7.6742229E-47    1.7422159E-44    4.5475359E-45    2.6153009E-45    2.1128583E-45    
66.05            5.4470867E-46    2.2870001E-46    8.9191040E-47    7.6858546E-47    1.7475501E-44    4.5614928E-45    2.6232865E-45    2.1193069E-45    
66.15            5.4553740E-46    2.2904754E-46    8.9326136E-47    7.6974863E-47    1.7528925E-44    4.5754710E-45    2.6312843E-45    2.1257653E-45    
66.25            5.4636614E-46    2.2939507E-46    8.9461233E-47    7.7091180E-47    1.7582430E-44    4.5894707E-45    2.6392942E-45    2.1322335E-45    
66.34            5.4719488E-46    2.2974260E-46    8.9596329E-47    7.7207497E-47    1.7636017E-44    4.6034917E-45    2.6473163E-45    2.1387115E-45    
66.45            5.4802361E-46    2.3009012E-46    8.9731426E-47    7.7323814E-47    1.7689685E-44    4.6175341E-45    2.6553506E-45    2.1451994E-45    
66.55            5.4885235E-46    2.3043765E-46    8.9866522E-47    7.7440131E-47    1.7743435E-44    4.6315979E-45    2.6633971E-45    2.1516971E-45    
66.65            5.4968109E-46    2.3078518E-46    9.0001619E-47    7.7556448E-47    1.7797266E-44    4.6456831E-45    2.6714558E-45    2.1582046E-45    
66.75            5.5050982E-46    2.3113270E-46    9.0136715E-47    7.7672765E-47    1.7851179E-44    4.6597896E-45    2.6795266E-45    2.1647219E-45    
66.84            5.5133856E-46    2.3148023E-46    9.0271812E-47    7.7789082E-47    1.7905174E-44    4.6739176E-45    2.6876096E-45    2.1712491E-45    
66.95            5.5216730E-46    2.3182776E-46    9.0406908E-47    7.7905399E-47    1.7959250E-44    4.6880669E-45    2.6957047E-45    2.1777861E-45    
67.05            5.5299603E-46    2.3217528E-46    9.0542005E-47    7.8021715E-47    1.8013407E-44    4.7022377E-45    2.7038121E-45    2.1843329E-45    
67.15            5.5382477E-46    2.3252281E-46    9.0677101E-47    7.8138032E-47    1.8067647E-44    4.7164298E-45    2.7119316E-45    2.1908895E-45    
67.25            5.5465350E-46    2.3287034E-46    9.0812198E-47    7.8254349E-47    1.8121967E-44    4.7306433E-45    2.7200632E-45    2.1974560E-45    
67.34            5.5548224E-46    2.3321786E-46    9.0947294E-47    7.8370666E-47    1.8176369E-44    4.7448782E-45    2.7282071E-45    2.2040323E-45    
67.45            5.5631098E-46    2.3356539E-46    9.1082391E-47    7.8486983E-47    1.8230853E-44    4.7591344E-45    2.7363631E-45    2.2106184E-45    
67.55            5.5713971E-46    2.3391292E-46    9.1217487E-47    7.8603300E-47    1.8285418E-44    4.7734121E-45    2.7445313E-45    2.2172143E-45    
67.65            5.5796845E-46    2.3426045E-46    9.1352584E-47    7.8719617E-47    1.8340065E-44    4.7877111E-45    2.7527117E-45    2.2238201E-45    
67.75            5.5879719E-46    2.3460797E-46    9.1487680E-47    7.8835934E-47    1.8394794E-44    4.8020316E-45    2.7609042E-45    2.2304357E-45    
67.84            5.5962593E-46    2.3495550E-46    9.1622777E-47    7.8952251E-47    1.8449604E-44    4.8163734E-45    2.7691090E-45    2.2370611E-45    
67.95            5.6045466E-46    2.3530303E-46    9.1757873E-47    7.9068567E-47    1.8504495E-44    4.8307366E-45    2.7773259E-45    2.2436964E-45    
68.05            5.6128340E-46    2.3565055E-46    9.1892970E-47    7.9184884E-47    1.8559468E-44    4.8451212E-45    2.7855549E-45    2.2503414E-45    
68.15            5.6211214E-46    2.3599808E-46    9.2028066E-47    7.9301201E-47    1.8614522E-44    4.8595272E-45    2.7937962E-45    2.2569963E-45    
68.25            5.6294087E-46    2.3634561E-46    9.2163163E-47    7.9417518E-47    1.8669659E-44    4.8739545E-45    2.8020496E-45    2.2636611E-45    
68.34            5.6376961E-46    2.3669314E-46    9.2298259E-47    7.9533835E-47    1.8724876E-44    4.8884033E-45    2.8103152E-45    2.2703356E-45    
68.45            5.6459835E-46    2.3704066E-46    9.2433355E-47    7.9650152E-47    1.8780175E-44    4.9028734E-45    2.8185929E-45    2.2770200E-45    
68.55            5.6542709E-46    2.3738819E-46    9.2568452E-47    7.9766469E-47    1.8835556E-44    4.9173649E-45    2.8268828E-45    2.2837142E-45    
68.65            5.6625582E-46    2.3773572E-46    9.2703548E-47    7.9882785E-47    1.8891018E-44    4.9318778E-45    2.8351849E-45    2.2904182E-45    
68.75            5.6708456E-46    2.3808325E-46    9.2838645E-47    7.9999102E-47    1.8946562E-44    4.9464121E-45    2.8434992E-45    2.2971320E-45    
68.84            5.6791330E-46    2.3843077E-46    9.2973741E-47    8.0115419E-47    1.9002187E-44    4.9609678E-45    2.8518257E-45    2.3038557E-45    
68.95            5.6874204E-46    2.3877830E-46    9.3108838E-47    8.0231736E-47    1.9057894E-44    4.9755449E-45    2.8601643E-45    2.3105892E-45    
69.05            5.6957077E-46    2.3912583E-46    9.3243934E-47    8.0348053E-47    1.9113682E-44    4.9901433E-45    2.8685151E-45    2.3173325E-45    
69.15            5.7039951E-46    2.3947336E-46    9.3379031E-47    8.0464369E-47    1.9169552E-44    5.0047632E-45    2.8768781E-45    2.3240857E-45    
69.25            5.7122825E-46    2.3982088E-46    9.3514127E-47    8.0580686E-47    1.9225504E-44    5.0194044E-45    2.8852532E-45    2.3308487E-45    
69.34            5.7205699E-46    2.4016841E-46    9.3649223E-47    8.0697003E-47    1.9281537E-44    5.0340670E-45    2.8936405E-45    2.3376215E-45    
69.45            5.7288572E-46    2.4051594E-46    9.3784320E-47    8.0813320E-47    1.9337651E-44    5.0487510E-45    2.9020400E-45    2.3444041E-45    
69.55            5.7371446E-46    2.4086347E-46    9.3919416E-47    8.0929637E-47    1.9393847E-44    5.0634564E-45    2.9104517E-45    2.3511966E-45    
69.65            5.7454320E-46    2.4121099E-46    9.4054513E-47    8.1045953E-47    1.9450125E-44    5.0781832E-45    2.9188755E-45    2.3579988E-45    
69.75            5.7537194E-46    2.4155852E-46    9.4189609E-47    8.1162270E-47    1.9506484E-44    5.0929313E-45    2.9273115E-45    2.3648109E-45    
69.84            5.7620068E-46    2.4190605E-46    9.4324705E-47    8.1278587E-47    1.9562925E-44    5.1077009E-45    2.9357597E-45    2.3716329E-45    
69.95            5.7702941E-46    2.4225358E-46    9.4459802E-47    8.1394904E-47    1.9619447E-44    5.1224918E-45    2.9442200E-45    2.3784646E-45    
70.05            5.7785815E-46    2.4260110E-46    9.4594898E-47    8.1511221E-47    1.9676051E-44    5.1373041E-45    2.9526925E-45    2.3853062E-45    
70.15            5.7868689E-46    2.4294863E-46    9.4729995E-47    8.1627537E-47    1.9732736E-44    5.1521379E-45    2.9611772E-45    2.3921576E-45    
70.25            5.7951563E-46    2.4329616E-46    9.4865091E-47    8.1743854E-47    1.9789503E-44    5.1669929E-45    2.9696741E-45    2.3990188E-45    
70.34            5.8034437E-46    2.4364369E-46    9.5000187E-47    8.1860171E-47    1.9846351E-44    5.1818694E-45    2.9781832E-45    2.4058899E-45    
70.45            5.8117310E-46    2.4399121E-46    9.5135284E-47    8.1976488E-47    1.9903281E-44    5.1967673E-45    2.9867044E-45    2.4127708E-45    
70.55            5.8200184E-46    2.4433874E-46    9.5270380E-47    8.2092804E-47    1.9960293E-44    5.2116865E-45    2.9952378E-45    2.4196615E-45    
70.65            5.8283058E-46    2.4468627E-46    9.5405477E-47    8.2209121E-47    2.0017386E-44    5.2266272E-45    3.0037833E-45    2.4265620E-45    
70.75            5.8365932E-46    2.4503380E-46    9.5540573E-47    8.2325438E-47    2.0074560E-44    5.2415892E-45    3.0123411E-45    2.4334724E-45    
70.84            5.8448806E-46    2.4538133E-46    9.5675669E-47    8.2441755E-47    2.0131816E-44    5.2565726E-45    3.0209110E-45    2.4403925E-45    
70.95            5.8531680E-46    2.4572885E-46    9.5810766E-47    8.2558071E-47    2.0189154E-44    5.2715774E-45    3.0294930E-45    2.4473226E-45    
